-0.002	-0.002	0.253	-0.099	0.044	-0.043	-0.034	-0.001	-0.006	-0.002	0.01	-0.003	-0.005	0.003	0.001
-0.007	0	0.092	-0.011	-0.035	-0.019	-0.019	-0.024	-0.011	0.006	0.01	0	-0.007	0.008	-0.001
-0.006	-0.006	-0.018	0.009	-0.026	0.003	-0.014	-0.007	0.018	-0.011	-0.007	0.009	0.002	0.005	-0.001
0.047	-0.004	0.013	-0.008	-0.007	-0.008	0.002	0.007	0.006	-0.008	0.001	0.009	0.001	0.003	-0.001
-0.062	0.003	0.001	-0.003	-0.002	0.001	-0.008	0.002	0.004	0	0.001	0.001	0.003	0.004	-0.002
0.017	0.001	0.005	-0.005	0	-0.002	0.001	-0.005	0.002	-0.001	0	0.002	0.002	0.001	0
0.041	-0.001	0	-0.002	-0.002	0	0.001	-0.003	-0.002	0	0.002	0.004	0.004	0.001	-0.002
-0.05	0.005	0.004	-0.003	0.001	-0.001	0	0	0	-0.001	0.001	0.002	0	0.001	-0.001
0.024	-0.002	-0.001	-0.001	0	0	0	-0.001	0.001	-0.001	0	0	0.001	0.001	-0.001
-0.01	0.002	0.001	0	0.001	-0.001	0.001	0	0	-0.002	0	0.001	0.001	0.001	-0.002
0.013	0	0	-0.001	0.001	0	-0.001	0	0.001	-0.002	0.001	0	0	0.001	-0.001
-0.013	0.002	0.002	-0.001	0.001	-0.001	0	-0.001	0.001	-0.001	0	0	0	0.001	-0.001
0.006	0.002	0	-0.001	0.001	-0.001	0	-0.001	0	0	0	0	-0.001	0.001	0
-0.003	0.001	0.002	-0.001	0.001	-0.001	0.001	0	0	-0.001	0	0	0	0	0
-0.001	0	0	0	0.001	0	0	-0.001	0	0	0	0	-0.001	0.001	0
0.006	0	0.001	0.001	0.001	0	0	-0.001	0.001	0	0	0.001	-0.001	0	0
-0.005	-0.001	0	0	0.001	-0.001	0	-0.001	0	-0.001	0	0	0	0	0
-0.001	0.003	0.001	-0.001	0.001	-0.001	0	0	0	-0.001	0	0	0	0	0
0.002	0	0	0	0.001	0	0	-0.001	0	-0.001	0	0	-0.001	0.001	0
0	0	0.002	0	0.001	0	0	0	0	-0.001	0	0	-0.001	0	0
0.001	0	0.001	0	0.001	0	0	-0.001	0	0	0	0	0	0	0
