0	0	-0.023	0.069	-0.122	-0.079	-0.037	0.009	-0.014	0.008	0.01	-0.003	-0.002	0.013	0
0	-0.001	-0.02	0.018	0.003	-0.001	0.053	0.002	0.011	-0.002	0.008	-0.003	-0.005	0.011	-0.001
0	0	0.017	-0.053	0.033	0.041	0	0.009	-0.032	0.022	0.003	-0.01	0.005	-0.001	-0.001
0	0.002	-0.005	0.002	0.003	-0.005	-0.012	-0.001	0.005	-0.003	-0.007	0.001	0.005	0	0
0	0.001	0.004	-0.011	0.008	0.014	0.006	-0.005	0.006	-0.001	-0.009	-0.001	0.002	0	-0.003
0	0.002	-0.002	-0.002	0.003	-0.001	-0.004	-0.001	0.006	0	-0.004	0.005	0.003	-0.003	0
0	-0.005	0.003	-0.004	0.004	0.005	-0.001	0	-0.001	0.003	-0.001	-0.001	0.005	-0.003	0
0	0.004	0	-0.002	0.001	0	-0.002	-0.001	0.004	-0.004	-0.002	0.002	0.002	-0.002	0
0	-0.001	0.001	-0.004	0.002	0.002	0	0	0	0	-0.001	0	0.002	-0.001	0.001
0	0.002	-0.001	0	0.001	-0.001	-0.002	0.001	0	-0.003	0.001	0	-0.001	-0.001	0
0	-0.001	0	-0.003	0.003	0.001	0.002	0	0.001	-0.002	0.001	0	0	0	0
0	0	-0.001	0	0	0	-0.001	0.001	-0.001	-0.001	0	0	-0.001	-0.001	0
0	-0.001	0.001	-0.003	0	0.001	-0.001	0	-0.001	-0.001	0	-0.001	0	0	0.001
0	0.001	0	0	-0.001	0.001	0	0	0	-0.001	0	0	-0.001	0	0
0	0.001	0	-0.001	0	0.001	0	-0.001	0	-0.001	0	-0.001	0	0	-0.001
0	0	0	0	0	0	0	-0.001	0	0	0.001	0	0	0	0
0	0.001	0	0	0.001	0	0.001	-0.001	0	0	-0.001	0	0.001	-0.001	0
0	0.001	0	0	0	0.001	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0.001	0	-0.001	0	0	-0.001	0	0	-0.001	0
0	0.002	0	0	0	0.001	0	0	-0.001	0	0	0	0	0	0
0	0	0	-0.001	0	0.001	0	0	0	0	0	0	0	0	0
